Bankleitzahl,Bezeichnung,BIC
15091674,Volksbank Demmin (Gf P2),
15091674,Volksbank Demmin Nst Anklam,
15091704,VR-Bank Uckermark-Randow,GENODEF1PZ1
15091704,VR-Bank Uckermark-Randow,
15091704,VR-Bank Uckermark-Randow,
15091704,VR-Bank Uckermark-Randow,
15091704,VR-Bank Uckermark-Randow,
15091704,VR-Bank Uckermark-Randow (Gf P2),
16000000,Bundesbank eh Potsdam,MARKDEF1160
16010111,SEB,ESSEDE5F160
16010111,SEB,ESSEDE5F161
16010300,Investitionsbank des Landes Brandenburg,ILBXDE8XXXX
16020086,UniCredit Bank - HypoVereinsbank,HYVEDEMM470
16040000,Commerzbank,COBADEFF160
16040000,Commerzbank,COBADEFF161
16040000,Commerzbank,COBADEFF168
16040000,Commerzbank,COBADEFF163
16040000,Commerzbank,COBADEFF166
16040000,Commerzbank,COBADEFF162
16040000,Commerzbank,COBADEFF167
16040000,Commerzbank,COBADEFF164
16040000,Commerzbank,COBADEFF165
16040000,Commerzbank,COBADEFF158
16040000,Commerzbank,COBADEFF169
16040000,Commerzbank,
16040000,Commerzbank,COBADEFF159
16040000,Commerzbank,
16040000,Commerzbank,
16040000,Commerzbank,
16040000,Commerzbank,
16040000,Commerzbank,
16040000,Commerzbank,
16050000,Mittelbrandenburgische Sparkasse in Potsdam,WELADED1PMB
16050101,Sparkasse Prignitz,WELADED1PRP
16050101,Sparkasse Prignitz,
16050101,Sparkasse Prignitz,
16050101,Sparkasse Prignitz,
16050101,Sparkasse Prignitz,
16050101,Sparkasse Prignitz,
16050101,Sparkasse Prignitz,
16050101,Sparkasse Prignitz,
16050101,Sparkasse Prignitz,
16050101,Sparkasse Prignitz,
16050101,Sparkasse Prignitz,
16050202,Sparkasse Ostprignitz-Ruppin,WELADED1OPR
16050202,Sparkasse Ostprignitz-Ruppin,
16050202,Sparkasse Ostprignitz-Ruppin,
16050202,Sparkasse Ostprignitz-Ruppin,
16050202,Sparkasse Ostprignitz-Ruppin,
16050202,Sparkasse Ostprignitz-Ruppin,
16050202,Sparkasse Ostprignitz-Ruppin,
16050202,Sparkasse Ostprignitz-Ruppin,
16050202,Sparkasse Ostprignitz-Ruppin,
16050202,Sparkasse Ostprignitz-Ruppin,
16050202,Sparkasse Ostprignitz-Ruppin,
16050500,LBS Ostdeutsche Landesbausparkasse,LBSODEB1XXX
16060122,Volks- und Raiffeisenbank Prignitz,GENODEF1PER
16060122,Volks- und Raiffeisenbank Prignitz,
16060122,Volks- und Raiffeisenbank Prignitz,
16060122,Volks- und Raiffeisenbank Prignitz,
16060122,Volks- und Raiffeisenbank Prignitz,
16060122,Volks- und Raiffeisenbank Prignitz,
16060122,Volks- und Raiffeisenbank Prignitz,
16060122,Volks- und Raiffeisenbank Prignitz (Gf P2),
16061938,Raiffeisenbank Ostprignitz-Ruppin,GENODEF1NPP
16061938,Raiffeisenbank Ostprignitz-Ruppin,
16061938,Raiffeisenbank Ostprignitz-Ruppin,
16061938,Raiffeisenbank Ostprignitz-Ruppin,
16061938,Raiffeisenbank Ostprignitz-Ruppin,
16061938,Raiffeisenbank Ostprignitz-Ruppin,
16061938,Raiffeisenbank Ostprignitz-Ruppin,
16061938,Raiffeisenbank Ostprignitz-Ruppin,
16061938,Raiffeisenbank Ostprignitz-Ruppin (Gf P2),
16062008,VR-Bank Fläming,GENODEF1LUK
16062008,VR-Bank Fläming,
16062008,VR-Bank Fläming,
16062008,VR-Bank Fläming,
16062008,VR-Bank Fläming,
16062008,VR-Bank Fläming (Gf P2),
16062073,Brandenburger Bank,GENODEF1BRB
16062073,Brandenburger Bank,
16062073,Brandenburger Bank,
16062073,Brandenburger Bank,
16062073,Brandenburger Bank,
16062073,Brandenburger Bank (Gf P2),
16080000,Commerzbank vormals Dresdner Bank,DRESDEFF160
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16080000,Commerzbank vormals Dresdner Bank,
16091994,Volksbank Rathenow,GENODEF1RN1
16091994,Volksbank Rathenow (Gf P2),
17000000,Bundesbank eh Frankfurt (Oder),MARKDEF1170
17020086,UniCredit Bank - HypoVereinsbank,HYVEDEMM471
17040000,Commerzbank,COBADEFF170
17040000,Commerzbank,COBADEFF171
17040000,Commerzbank,COBADEFF172
17040000,Commerzbank,COBADEFF173
17040000,Commerzbank,COBADEFF174
17040000,Commerzbank,
17052000,Sparkasse Barnim,WELADED1GZE
17052000,Sparkasse Barnim,
17052302,Stadtsparkasse Schwedt,WELADED1UMX
17054040,Sparkasse Märkisch-Oderland,WELADED1MOL
17055050,Sparkasse Oder-Spree,WELADED1LOS
17055050,Sparkasse Oder-Spree,
17055050,Sparkasse Oder-Spree,
17055050,Sparkasse Oder-Spree,
17056060,Sparkasse Uckermark,WELADED1UMP
17056060,Sparkasse Uckermark,
17056060,Sparkasse Uckermark,
17056060,Sparkasse Uckermark Gs,
17056060,Sparkasse Uckermark Gs,
17056060,Sparkasse Uckermark Gs,
17056060,Sparkasse Uckermark Gs,
17056060,Sparkasse Uckermark Gs,
17056060,Sparkasse Uckermark Gs,
17056060,Sparkasse Uckermark Gs,
17062428,Raiffeisenbank-Volksbank Oder-Spree,GENODEF1BKW
17062428,Raiffeisenbank-Volksbank Oder-Spree (Gf P2),
17080000,Commerzbank vormals Dresdner Bank,DRESDEFF170
17080000,Commerzbank vormals Dresdner Bank,
17092404,VR Bank Fürstenwalde Seelow Wriezen,GENODEF1FW1
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen,
17092404,VR Bank Fürstenwalde Seelow Wriezen (Gf P2),
18000000,Bundesbank eh Cottbus,MARKDEF1180
18020086,UniCredit Bank - HypoVereinsbank,HYVEDEMM472
18040000,Commerzbank,COBADEFF180
18040000,Commerzbank,COBADEFF181
18040000,Commerzbank,COBADEFF183
18040000,Commerzbank,COBADEFF182
18040000,Commerzbank,
18040000,Commerzbank,
18040000,Commerzbank,
18040000,Commerzbank,
18040000,Commerzbank,
18050000,Sparkasse Spree-Neiße,WELADED1CBN
18050000,Sparkasse Spree-Neiße,
18050000,Sparkasse Spree-Neiße,
18050000,Sparkasse Spree-Neiße,
18051000,Sparkasse Elbe-Elster,WELADED1EES
18055000,Sparkasse Niederlausitz,WELADED1OSL
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18055000,Sparkasse Niederlausitz,
18062678,VR Bank Lausitz,GENODEF1FWA
18062678,VR Bank Lausitz,
18062678,VR Bank Lausitz,
18062678,VR Bank Lausitz (Gf P2),
18062758,VR Bank Forst,GENODEF1FOR
18080000,Commerzbank vormals Dresdner Bank,DRESDEFF180
18080000,Commerzbank vormals Dresdner Bank,
18080000,Commerzbank vormals Dresdner Bank,
18080000,Commerzbank vormals Dresdner Bank,
18080000,Commerzbank vormals Dresdner Bank,
18080000,Commerzbank vormals Dresdner Bank,
18092684,Spreewaldbank,GENODEF1LN1
18092684,Spreewaldbank,
18092684,Spreewaldbank (Gf P2),
18092744,Volksbank Spree-Neiße,GENODEF1SPM
18092744,Volksbank Spree-Neiße,
18092744,Volksbank Spree-Neiße,
18092744,Volksbank Spree-Neiße (Gf P2),
20000000,Bundesbank,MARKDEF1200
20010020,Postbank (Giro),PBNKDEFF200
20010111,SEB,ESSEDE5F200
20010111,SEB,ESSEDE5F201
20010424,Aareal Bank,AARBDE5W200
20020200,SEB Merchant Bank Hamburg,ESSEDEFFHAM
20020500,Jyske Bank Fil Hamburg,JYBADEHHXXX
20020900,Signal Iduna Bauspar,SIBSDEHHXXX
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300
20030133,Varengold Bank,VGAGDEHHXXX
20030300,DONNER & REUSCHEL,CHDBDEHHXXX
20030400,"Marcard, Stein & Co Bankiers",MCRDDEHHXXX
20030600,Sydbank Fil Hamburg,SYBKDE22HAM
20030700,Merck Finck & Co,MEFIDEMM200
20030900,Bankhaus Wölbern & Co,WOELDEHHXXX
20040000,Commerzbank,COBADEHHXXX
20040000,Commerzbank,COBADEFF231
20040000,Commerzbank,COBADEFF201
20040000,Commerzbank,COBADEFF204
20040000,Commerzbank,COBADEFF213
20040000,Commerzbank,COBADEFF202
20040000,Commerzbank,COBADEFF198
20040000,Commerzbank,COBADEFF207
20040000,Commerzbank,COBADEFF203
20040000,Commerzbank,COBADEFF205
20040000,Commerzbank,COBADEFF199
20040020,"Commerzbank, CC SP",COBADEFFS02
20040040,Commerzbank GF RME,COBADEFFRME
20040048,Commerzbank GF-H48,COBADEFF920
20040050,Commerzbank GF COC,COBADEFF208
20040060,Commerzbank Gf 260,COBADEFF062
20040061,Commerzbank Gf 261,COBADEFF063
20040062,Commerzbank CC,COBADEFF074
20040063,Commerzbank CC,COBADEFF075
20041111,comdirect bank,COBADEHDXXX
20041133,comdirect bank,COBADEHD001
20041144,comdirect bank,COBADEHD044
20041155,comdirect bank,COBADEHD055
20050000,HSH Nordbank Hamburg,HSHNDEHH200
20050550,Hamburger Sparkasse,HASPDEHHXXX
20050550,Hamburger Sparkasse,HASPDEHH200
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,HASPDEHH201
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20050550,Hamburger Sparkasse,
20060000,DZ BANK,GENODEFF200
20069111,Norderstedter Bank,GENODEF1NDR
20069111,Norderstedter Bank (Gf P2),
20069125,Kaltenkirchener Bank,GENODEF1KLK
20069125,Kaltenkirchener Bank,
20069125,Kaltenkirchener Bank,
20069125,Kaltenkirchener Bank (Gf P2),
20069130,Raiffeisenbank,GENODEF1BBR
20069130,Raiffeisenbank,
20069130,Raiffeisenbank,
20069130,Raiffeisenbank,
20069130,Raiffeisenbank,
20069130,Raiffeisenbank,
20069130,Raiffeisenbank,
20069130,Raiffeisenbank,
20069130,Raiffeisenbank,
20069130,Raiffeisenbank,
20069130,Raiffeisenbank,
20069130,Raiffeisenbank (Gf P2),
20069144,Raiffeisenbank,GENODEF1SST
20069144,Raiffeisenbank (Gf P2),
20069177,Raiffeisenbank Südstormarn Mölln,GENODEF1GRS
20069177,Raiffeisenbank Südstormarn,
20069177,Raiffeisenbank Südstormarn,
20069177,Raiffeisenbank Südstormarn,
20069177,Raiffeisenbank Südstormarn,
20069177,Raiffeisenbank Südstormarn,
20069177,Raiffeisenbank Südstormarn (Gf P2),
20069177,Raiffeisenbank Südstormarn Mölln,
20069177,Raiffeisenbank Südstormarn Mölln,
20069177,Raiffeisenbank Südstormarn Mölln,
20069177,Raiffeisenbank Südstormarn Mölln,
20069177,Raiffeisenbank Südstormarn Mölln,
20069177,Raiffeisenbank Südstormarn Mölln,
20069177,Raiffeisenbank Südstormarn Mölln,
20069177,Raiffeisenbank Südstormarn Mölln,
20069232,Raiffeisenbank,GENODEF1STV
20069232,Raiffeisenbank (Gf P2),
20069641,Raiffeisenbank Owschlag,GENODEF1OWS
20069641,Raiffeisenbank Owschlag,
20069641,Raiffeisenbank Owschlag (Gf P2),
20069780,Volksbank Ahlerstedt,GENODEF1AST
20069780,Volksbank Ahlerstedt (Gf P2),
20069782,Volksbank Geest,GENODEF1APE
20069782,Volksbank Geest,
20069782,Volksbank Geest,
20069782,Volksbank Geest,
20069782,Volksbank Geest,
20069782,Volksbank Geest,
20069782,Volksbank Geest,
20069782,Volksbank Geest,
20069782,Volksbank Geest,
20069782,Volksbank Geest,
20069782,Volksbank Geest (Gf P2),
20069786,Volksbank Kehdingen,GENODEF1DRO
20069786,Volksbank Kehdingen (Gf P2),
20069786,Volksbank Kehdingen Drochtersen,
20069786,Volksbank Kehdingen Drochtersen,
20069786,Volksbank Kehdingen Drochtersen,
20069786,Volksbank Kehdingen Drochtersen,
20069786,Volksbank Kehdingen Drochtersen,
20069800,Spar- und Kreditbank,GENODEF1HAA
20069800,Spar- und Kreditbank (Gf P2),
20069800,Spar- und Kreditbank Hammah,
20069812,Volksbank Fredenbeck-Oldendorf,GENODEF1FRB
20069812,Volksbank Fredenbeck-Oldendorf,
20069812,Volksbank Fredenbeck-Oldendorf (Gf P2),
20069815,Volksbank,GENODEF1815
20069815,Volksbank,
20069815,Volksbank (Gf P2),
20069861,Raiffeisenbank,GENODEF1RRZ
20069861,Raiffeisenbank,
20069861,Raiffeisenbank (Gf P2),
20069861,Raiffeisenbank Ratzeburg,
20069882,Raiffeisenbank Travemünde -alt-,GENODEF1RLT
20069882,Raiffeisenbank Travemünde (Gf P2),
20069965,Volksbank Winsener Marsch,GENODEF1WIM
20069965,Volksbank Winsener Marsch,
20069965,Volksbank Winsener Marsch (Gf P2),
20069989,Volksbank Wulfsen,GENODEF1WUL
20069989,Volksbank Wulfsen,
20069989,Volksbank Wulfsen (Gf P2),
20070000,Deutsche Bank,DEUTDEHHXXX
20070000,Deutsche Bank,DEUTDEHH205
20070000,Deutsche Bank,DEUTDEHH202
20070000,Deutsche Bank,DEUTDEHH207
20070000,Deutsche Bank,DEUTDEHH219
20070000,Deutsche Bank,DEUTDEHH221
20070000,Deutsche Bank,DEUTDEHH241
20070000,Deutsche Bank,DEUTDEHH201
20070000,Deutsche Bank,DEUTDEHH200
20070000,Deutsche Bank,DEUTDEHH203
20070000,Deutsche Bank,DEUTDEHH209
20070000,Deutsche Bank,DEUTDEHH206
20070000,Deutsche Bank,DEUTDEHH204
20070000,Deutsche Bank,DEUTDEHH211
20070000,Deutsche Bank,DEUTDEHH213
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDBHAM
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB201
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB219
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB207
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB211
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB241
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB221
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB205
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB200
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB203
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB202
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB206
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB213
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB209
20070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB204
20080000,Commerzbank vormals Dresdner Bank,DRESDEFF200
20080000,Commerzbank vormals Dresdner Bank,
20080000,Commerzbank vormals Dresdner Bank,
20080000,Commerzbank vormals Dresdner Bank,
20080000,Commerzbank vormals Dresdner Bank,
20080000,Commerzbank vormals Dresdner Bank,
20080000,Commerzbank vormals Dresdner Bank,
20080055,Commerzbank vormals Dresdner Bank Zw 55,DRESDEFF207
20080057,Commerzbank vormals Dresdner Bank Gf ZW 57,DRESDEFF208
20080085,Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 2,DRESDEFFI56
20080086,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3",DRESDEFFI63
20080087,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4",DRESDEFFI64
20080088,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5",DRESDEFFI74
20080089,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6",DRESDEFFI75
20080091,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7",DRESDEFFJ33
20080092,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 8",DRESDEFFJ34
20080093,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 9",DRESDEFFJ35
20080094,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 10",DRESDEFFJ36
20080095,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 11",DRESDEFFJ37
20089200,Commerzbank vormals Dresdner Bank ITGK,DRESDEFFI06
20090400,Deutsche Genossenschafts-Hypothekenbank,DGHYDEH1XXX
20090500,netbank,GENODEF1S15
20090602,apoBank,DAAEDED1002
20090700,Edekabank,EDEKDEHHXXX
20090700,Edekabank (Gf P2),
20090745,EBANK Gf Cash,EDECDEH1XXX
20090900,PSD Bank Nord,GENODEF1P08
20110022,Postbank (Spar),PBNKDEFF201
20110401,Hypothekenbank Frankfurt -alt-,
20110700,"Bank of Tokyo-Mitsubishi UFJ, The -",BOTKDEH1XXX
20110800,Bank of China Fil Hamburg,BKCHDEFFHMB
20120000,"Joh. Berenberg, Gossler & Co",BEGODEHHXXX
20120100,"Warburg, M.M.- Bank",WBWCDEHHXXX
20120200,BHF-BANK,BHFBDEFF200
20120400,Deutscher Ring Bausparkasse,DRBKDEH1XXX
20120600,Goyer & Göppel,GOGODEH1XXX
20120700,Hanseatic Bank,HSTBDEHHXXX
20120701,Hanseatic Bank Zw Nord,HSTBDEH1OV1
20120744,Hanseatic Bank Filiale Ost,HSTBDEH1NKO
20120766,Hanseatic Bank Filiale Süd,HSTBDEH1NKS
20130400,GRENKE BANK,GREBDEH1XXX
20130412,GRENKE BANK Asset Backed Securities,
20130600,Barclaycard Barclays Bank,BARCDEHAXXX
20130600,Barclaycard (Gf P2),
20133300,Santander Consumer Bank,SCFBDE33XXX
20190003,Hamburger Volksbank,GENODEF1HH2
20190003,Hamburger Volksbank,
20190003,Hamburger Volksbank,
20190003,Hamburger Volksbank,
20190003,Hamburger Volksbank,
20190003,Hamburger Volksbank,
20190003,Hamburger Volksbank (Gf P2),
20190109,Volksbank Stormarn,GENODEF1HH4
20190109,Volksbank Stormarn,
20190109,Volksbank Stormarn,
20190109,Volksbank Stormarn,
20190109,Volksbank Stormarn,
20190109,Volksbank Stormarn,
20190109,Volksbank Stormarn,
20190109,Volksbank Stormarn,
20190109,Volksbank Stormarn,
20190109,Volksbank Stormarn,
20190109,Volksbank Stormarn,
20190109,Volksbank Stormarn (Gf P2),
20190206,Volksbank Hamburg Ost-West -alt-,GENODEF1HH1
